Date,Closing_Price,Highest_Price_Of_the_Day,Lowest_Price_Of_The_Day,Opening_Price_Of_The_Day,Volume_Sold
14-10-2024,40.21683121,40.45673118,39.72647414,40.10168025,71700
15-10-2024,39.78500748,40.64864878,39.75622065,40.23602056,135800
16-10-2024,41.05168915,41.43553063,39.87138152,40.22643252,159400
17-10-2024,40.89814758,41.13804756,40.31759007,41.13804756,135700
18-10-2024,41.79058075,42.83750401,40.97012316,41.15724487,225600
21-10-2024,40.01531982,42.22239904,39.81380471,42.19361221,211200
22-10-2024,39.46834564,40.41834751,39.46834564,40.082489,143700
23-10-2024,37.9329834,39.35319083,37.51076075,39.24763792,311700
24-10-2024,37.94258118,38.48859376,37.58752658,38.24965285,242500
25-10-2024,37.47237778,38.54712871,37.27086266,38.08652117,151200
28-10-2024,37.97137451,38.20168014,37.70268766,37.74107254,100400
29-10-2024,37.70267868,38.25924469,37.29964484,37.75065794,122800
30-10-2024,37.52035141,38.16328519,37.42919192,37.50116263,107500
31-10-2024,37.28045273,37.54914318,36.88701694,37.28045273,333500
01-11-2024,35.77388382,37.76025536,35.39004605,37.60671952,420500
04-11-2024,36.32085419,36.5799466,35.7163089,35.88903717,187100
05-11-2024,36.11933899,37.00696815,36.07135973,36.49358236,198300
06-11-2024,36.10974503,36.81025251,35.12135465,35.31327536,340700
07-11-2024,30.31376457,34.5360061,30.05467213,32.09862118,1378600
08-11-2024,30.30416489,31.56603927,29.82436493,30.57285352,793800
11-11-2024,30.04507446,30.14103483,28.33698769,30.14103483,622900
12-11-2024,29.21022224,30.36174106,29.07587701,29.57486941,380200
13-11-2024,29.02789879,30.2082063,28.76880636,29.39254597,414700
14-11-2024,28.35617828,29.18623387,28.01072354,28.92234241,339600
15-11-2024,27.73243713,29.02789738,27.34859753,28.71122948,300100
18-11-2024,27.72283936,28.15178098,27.58849596,27.82839593,330100
19-11-2024,28.87436295,29.21981952,27.41577057,27.65567056,427400
20-11-2024,29.58446693,29.747599,28.49052356,28.74961416,302900
21-11-2024,28.70163345,29.74759751,28.63446175,29.60365789,208500
22-11-2024,28.53849983,28.74961114,27.97233576,28.74961114,231800
25-11-2024,29.00870705,29.12385985,28.0682995,28.6152712,223600
26-11-2024,28.66324997,28.94153299,28.39456134,28.76880471,192700
27-11-2024,29.24860764,29.68042837,28.81678873,28.99911142,246700
29-11-2024,29.07587624,29.8147686,28.93769471,29.26779695,85300
02-12-2024,28.77840233,29.1238589,28.16905614,29.1238589,179200
03-12-2024,28.50971413,28.71123107,28.23143109,28.71123107,194600
04-12-2024,28.55769539,29.26779915,28.06829918,28.28900674,256400
05-12-2024,28.89355469,29.10466601,28.3369868,28.586483,164700
06-12-2024,27.58849907,29.03173714,26.78243495,28.89355561,529500
09-12-2024,27.63647842,28.72082742,27.5597105,27.62688404,231400
10-12-2024,27.4445591,27.77562042,27.24304215,27.48294214,165300
11-12-2024,27.18546677,27.81880259,27.10869884,27.40617432,259000
12-12-2024,27.05112076,27.66526409,26.70566422,26.97435284,246800
13-12-2024,27.27183151,27.3773881,26.1682919,26.7824353,319700
16-12-2024,26.86879921,27.27183127,26.48495959,27.21425579,328600
17-12-2024,26.14909744,27.02233321,26.09152196,26.66728227,335500
18-12-2024,25.95717621,26.99834304,25.66929697,26.39859311,315800
19-12-2024,24.99757957,26.36980788,24.77687201,26.03394751,558100
20-12-2024,24.74808311,25.3718227,24.54656618,24.91121335,555500
23-12-2024,24.32585907,24.82485148,24.16272701,24.64252698,317200
24-12-2024,24.90161896,24.97838688,23.99959451,24.30666619,151800
26-12-2024,25.29505539,25.35742807,24.33545543,24.86323468,148400
27-12-2024,25.06475067,25.29985163,24.68090924,25.15111298,162400
30-12-2024,25.04556084,25.19429767,24.25101104,24.94960047,206700
31-12-2024,26.29303932,26.3314242,25.19909592,25.27586385,262100
02-01-2025,26.65768623,27.05016115,26.09919838,26.39859382,276800
03-01-2025,27.07990837,27.20465738,26.38899711,26.75364426,151400
06-01-2025,26.50415039,27.10869753,26.28824004,27.06071827,310200
07-01-2025,26.38899994,27.02617391,26.13950372,26.53293957,183200
08-01-2025,26.71526337,26.78243507,25.41980304,26.1970785,178000
10-01-2025,26.94556618,27.06071898,26.31223036,26.57132279,198900
13-01-2025,26.60970688,26.94556724,26.00995689,26.94556724,160200
14-01-2025,26.85134888,27.01566606,26.5082147,26.90934263,182400
15-01-2025,26.98666954,27.51828299,26.95767174,27.44095737,187600
16-01-2025,26.72569656,27.02050111,26.5033856,26.87068189,151000
17-01-2025,26.36806488,26.74502709,25.66246645,26.68219944,180700
21-01-2025,26.55171013,26.94317213,26.31006733,26.48405044,184700
22-01-2025,26.09742355,26.58554122,26.05875982,26.51304948,171500
23-01-2025,26.53238297,26.61937453,26.03943138,26.03943138,165900
24-01-2025,26.35840034,26.61937504,26.00076815,26.48405381,120100
27-01-2025,26.25207329,26.60487155,25.53681083,26.38739266,155200
28-01-2025,25.98143387,26.56137698,25.89541019,26.25207448,126900
29-01-2025,26.17474747,26.31973278,25.74945563,25.89444278,158700
30-01-2025,27.28630638,27.57627887,26.40672668,26.40672668,331100
31-01-2025,27.22831345,27.74542894,26.78368969,27.28630721,223800
03-02-2025,26.98666954,27.69226611,26.58070954,26.84168422,298000
04-02-2025,26.74502563,27.44095625,26.38739347,27.11232189,455600
05-02-2025,26.78368759,27.76959068,26.72086179,26.76435757,483400
06-02-2025,27.35396576,27.64393824,26.64836919,26.94800576,414600
07-02-2025,27.62460327,29.16145154,25.27583509,27.54727765,786700
10-02-2025,28.09822464,28.59600822,27.44675585,27.65360277,337700
11-02-2025,27.76959038,28.41719316,27.57627724,28.0885588,240600
12-02-2025,27.73093224,28.12722634,27.20511682,27.45062566,206700
13-02-2025,28.03056717,28.38819935,27.53278355,27.77925841,328100
14-02-2025,26.65803528,28.27027543,26.4260584,28.04989841,308600
18-02-2025,26.76435852,27.32496977,26.48308593,26.78368854,338700
19-02-2025,26.29073906,27.17998469,26.27140719,26.72569502,229900
20-02-2025,26.53238297,27.06399644,26.29074014,26.29074014,351600
21-02-2025,25.87511063,27.0156649,25.61413597,26.84168179,319800
24-02-2025,25.63347054,26.00076681,25.29903623,25.92344118,233500
25-02-2025,26.41639137,26.51884879,25.31450077,25.54647764,335600
26-02-2025,26.4937191,26.91901099,26.27140815,26.27140815,260900
27-02-2025,26.44538879,26.49371662,25.87511163,26.3777291,216400
28-02-2025,26.27140808,26.3873956,25.93310776,26.37773151,260300
03-03-2025,25.31450081,26.47438517,25.24684112,26.47438517,285900
04-03-2025,25.64313507,25.9621035,24.86021106,25.13085166,207000
05-03-2025,26.17474747,26.26173902,25.70112781,25.84611312,195500
06-03-2025,26.30040169,26.57104229,25.94277137,26.11675449,249200
07-03-2025,26.74502563,26.98666844,25.71272681,26.38739347,177600
10-03-2025,26.52271461,27.53761365,25.88477776,26.96733649,226200
11-03-2025,26.43572426,27.49895301,26.02009832,26.68703301,216200
12-03-2025,25.95243835,26.38256226,25.62477002,26.36806429,171200
13-03-2025,26.38739395,26.94800519,25.66729941,25.952438,225200
14-03-2025,26.82235146,26.99633457,26.43088945,26.7063621,195400
17-03-2025,27.02532959,27.39262767,26.58070773,26.9866677,141500
18-03-2025,27.8469162,27.92424182,26.34873155,26.95767061,279400
19-03-2025,28.3785305,28.50418394,27.692264,27.86624711,231100
20-03-2025,28.39786148,28.89081302,28.0373312,28.18521648,193100
21-03-2025,27.46995354,28.34856714,26.89001045,28.05956256,759800
24-03-2025,27.3636322,27.9339094,27.15388715,27.42162781,137800
25-03-2025,27.23797798,27.55694642,27.0060011,27.34430141,174700
26-03-2025,26.66770172,27.46028987,26.58071016,27.26697488,131000
27-03-2025,27.46028709,27.51828085,26.50821389,26.62903529,147500
28-03-2025,25.56580925,27.72126261,25.15018333,27.50861576,347400
31-03-2025,24.52191353,25.31450166,24.10628759,25.17918043,365100
01-04-2025,24.3962574,24.62823427,23.93423574,24.3962574,243000
02-04-2025,24.42525482,24.50548041,23.86947564,24.16428015,230900
03-04-2025,22.43411827,23.78248563,21.36122542,23.63266827,507000
04-04-2025,21.53520775,22.36065967,20.56863651,21.83484431,541200
07-04-2025,20.37532425,22.086156,20.18200924,20.82961213,481400
08-04-2025,20.18684006,21.48687768,20.07568459,20.95526425,479300
09-04-2025,22.11515045,22.39545701,19.91136908,20.0853522,455000
10-04-2025,21.37572479,21.68019528,20.72328988,21.68019528,284800
11-04-2025,23.02372742,23.37652571,21.30323173,21.45788299,454700
14-04-2025,21.98949623,23.37169343,21.76718528,22.95606749,261300
15-04-2025,22.12601471,22.46731543,21.92123353,21.9894933,322800
16-04-2025,23.2474308,23.53022157,22.16502047,22.17477214,242300
17-04-2025,22.9841423,23.51559582,22.70135153,23.26693494,213900
21-04-2025,23.49121666,23.6569912,22.93538494,22.93538494,366300
22-04-2025,24.01779366,24.34934273,23.29618739,23.68624644,252600
23-04-2025,24.19331932,24.80766101,24.03729645,24.34934219,203500
24-04-2025,24.43710899,24.56387876,23.94466207,24.26158277,169300
25-04-2025,24.33959198,24.57362816,23.83251854,24.1835691,142400
28-04-2025,23.74475479,24.48098763,23.64724003,24.1933201,271700
29-04-2025,23.49121666,24.09580483,22.92563327,23.72525097,331000
30-04-2025,23.75450706,23.87640006,22.89637935,23.18892365,171700
01-05-2025,23.61798668,24.18357012,23.55947856,23.81301622,176600
02-05-2025,23.62773514,24.08702855,23.25718129,23.84226798,261100
05-05-2025,23.47171402,23.91540443,23.21817638,23.6277369,324000
06-05-2025,23.54972458,23.98854007,23.23767883,23.49121647,215100
07-05-2025,23.28643417,23.60823157,22.82811724,23.60823157,320500
08-05-2025,20.19522858,22.50632036,19.26396626,21.17037244,1030100
09-05-2025,21.05335808,21.23863595,19.67352849,20.45851967,788000
12-05-2025,21.30689621,22.18452541,20.6779279,21.72620842,351200
13-05-2025,22.03825188,22.14941859,21.18012423,21.57018326,388900
14-05-2025,21.33614922,22.12601717,21.26788944,22.03825406,357200
15-05-2025,20.65354919,21.21425585,20.45364476,21.20938095,270700
16-05-2025,20.89733315,20.95584126,20.42731346,20.65354718,209100
19-05-2025,20.54628181,20.83394934,20.44389215,20.71205635,153000
20-05-2025,20.4877758,20.67305368,20.40001269,20.56578725,219500
21-05-2025,19.81492424,20.44389252,19.79542092,20.33175119,271200
22-05-2025,19.32735252,19.79542117,19.25909275,19.7759197,221100
23-05-2025,19.63939857,19.77591999,19.11282181,19.18108159,263900
27-05-2025,20.53653145,20.87783221,19.6979089,19.72716203,306500
28-05-2025,19.47362328,20.48484815,19.4053635,20.47802218,366500
29-05-2025,19.26884651,19.75641853,19.23959152,19.64915209,201800
30-05-2025,19.23958969,19.48337568,18.9080406,19.26884468,240000
02-06-2025,20.30249596,20.33175094,19.1615775,19.1615775,326500
03-06-2025,19.78567123,20.1952299,19.62964649,20.1952299,191500
04-06-2025,19.8929348,20.14549782,19.74666359,19.83442669,157900
05-06-2025,20.12697029,20.39513636,19.75641641,19.7954212,221900
06-06-2025,20.40001297,20.58529085,20.05871219,20.2634934,195700
09-06-2025,20.76081467,21.08261208,20.64867148,20.65354824,172500
10-06-2025,20.97534561,21.32639801,20.84857586,20.9265873,145000
11-06-2025,21.06310844,21.26301287,20.79981915,21.04360512,202900
12-06-2025,20.73155975,21.23863503,20.6925531,20.91683762,160800
13-06-2025,21.667696,21.94073695,20.47802115,20.48777282,357700
16-06-2025,21.0436058,22.10651283,20.9860723,21.75546042,291300
17-06-2025,20.87783241,21.31177119,20.77056598,20.98509885,166400
18-06-2025,20.77056694,21.16062604,20.72181048,20.87783338,147800
20-06-2025,20.45851707,21.05335541,20.37075398,20.92658567,646500
23-06-2025,20.2244854,20.69255405,20.02945772,20.37075662,189100
24-06-2025,20.87783241,20.89245898,20.08796631,20.31224898,184400
25-06-2025,21.00460243,21.10211534,20.57553856,20.77056624,139200
26-06-2025,21.36540031,21.38197795,20.81932031,21.12161437,111400
27-06-2025,20.63404465,21.36540257,20.62429299,21.36540257,911900
30-06-2025,21.62869263,21.84907499,20.68280183,20.7413118,314600
01-07-2025,21.91148376,22.53070039,21.37515534,21.62869299,245000
02-07-2025,22.1650219,22.54532931,21.4921739,22.08701045,198900
03-07-2025,22.27228737,22.33079548,21.84322352,22.19427593,100400
07-07-2025,21.96999168,22.34834612,21.90173005,21.9407367,130000
08-07-2025,21.75545883,22.35029718,21.72620571,22.01874812,230000
09-07-2025,22.41855812,22.51119612,21.36540278,21.81396994,458300
10-07-2025,23.32544327,23.46196283,22.45756575,22.45756575,242500
11-07-2025,23.5448494,23.60823241,22.94903643,23.14016379,182400
14-07-2025,22.99389458,23.54972634,22.30154326,23.4717149,217100
15-07-2025,21.92123795,23.17917467,21.87248149,23.17917467,177800
16-07-2025,21.9309864,22.04312773,21.51167422,21.97974472,202700
17-07-2025,22.09676361,22.20403005,21.90173406,21.90173406,127700
18-07-2025,21.4867878,22.30336436,21.34905258,22.30336436,135800
21-07-2025,21.7032299,22.13611445,21.56549468,21.56549468,129500
22-07-2025,22.44110107,22.56899968,21.75242306,21.89015829,206500
23-07-2025,22.27385139,22.71657447,22.22466078,22.53948524,143200
24-07-2025,21.52614021,22.13709724,21.43759748,22.11643696,121500
25-07-2025,21.73274612,21.75242312,21.42776017,21.48678929,116400
28-07-2025,21.49662781,21.77209826,21.3982447,21.69339215,104800
29-07-2025,21.31953812,21.69339167,21.23591182,21.64420106,153700
30-07-2025,21.06374359,21.52614177,20.82762525,21.34905443,173700
31-07-2025,20.93584442,21.58517025,20.75875522,20.95551954,192400
01-08-2025,20.23732758,21.00471356,20.22158748,20.87681496,241800
04-08-2025,20.61118317,20.67513059,20.31603384,20.31603384,169700
05-08-2025,21.40808105,21.49662566,20.69480593,20.71940123,120200
06-08-2025,21.91967392,21.93934904,21.30970014,21.41792175,121800
07-08-2025,21.82129097,22.37223376,21.52614164,22.15579242,143000
08-08-2025,21.69338989,22.54932042,21.64419928,21.9590237,204000
11-08-2025,21.55565643,21.94918699,21.2555888,21.72290715,151600
12-08-2025,22.55916023,22.65754334,21.64420055,21.64420055,172400
13-08-2025,23.25767708,23.43476629,22.40174837,22.6280282,179100
14-08-2025,22.86414528,23.02155749,22.66738095,23.00188049,152200
15-08-2025,23.06091309,23.17897131,22.60835154,23.02155909,296500
18-08-2025,23.20848846,23.25767908,22.913341,23.11010535,152800
19-08-2025,22.79527855,23.52331052,22.65754333,23.1691321,148100
20-08-2025,22.44110107,23.01172086,22.38207196,22.92317625,228500
21-08-2025,22.25417328,22.34271601,21.75242115,22.29352539,179500
22-08-2025,23.69056129,23.897166,22.44110017,22.44110017,329200
25-08-2025,23.41508865,24.47762205,23.38557504,23.59217787,286600
26-08-2025,23.05107498,23.66104688,22.89366276,23.33638394,169000
27-08-2025,22.53948402,23.06091319,22.327961,22.82479485,168300
28-08-2025,22.59851456,22.65754555,22.16563185,22.54932394,120100
29-08-2025,23.03139687,23.03139687,22.50996772,22.72641093,127500
02-09-2025,23.17897034,23.45444265,22.65754308,23.01663981,213800
03-09-2025,23.46428299,23.54594084,22.8346322,23.08058904,279200
04-09-2025,23.48395729,23.631531,23.17700292,23.41508781,211600
05-09-2025,23.45444298,24.07917354,23.26751527,23.5921782,209400
08-09-2025,24.18247414,24.19231263,23.33638209,23.55282529,318800
09-09-2025,24.05458069,24.24150654,23.55282849,24.22183142,569700
10-09-2025,23.65121078,23.79189775,21.64420206,21.65404056,825300
11-09-2025,24.60552216,24.84164049,22.70771836,22.9035013,611300
12-09-2025,26.54366112,27.66522556,24.82196328,25.01872949,913700
15-09-2025,26.66172218,27.24218048,26.05174839,27.24218048,675600
16-09-2025,27.24217987,27.54716582,26.7207507,26.91751692,441200
17-09-2025,26.11077881,27.13887659,25.83530647,27.05525217,550500
18-09-2025,26.7109108,26.7846986,25.68773138,26.18948353,363600
19-09-2025,26.39608765,26.8289722,26.13045381,26.7109121,941100
22-09-2025,26.66172218,26.73550811,25.81759849,26.46495596,321300
23-09-2025,26.60269356,27.41336674,26.45511795,26.71091329,395800
24-09-2025,26.27802849,26.90767929,25.77627817,26.76010556,376600
25-09-2025,25.36306953,26.15996916,25.13678782,26.03207055,293800
26-09-2025,26.21899796,26.5633379,25.33355373,25.54999507,392300
29-09-2025,26.34689713,26.63220608,25.92385106,26.63220608,331300
30-09-2025,25.45161438,26.38624924,25.23517116,26.20916001,252200
01-10-2025,26.1009388,26.15012941,25.37290682,25.38274345,267100
02-10-2025,26.01239586,26.15996959,25.25484834,26.15996959,248500
03-10-2025,26.25835228,26.76010445,25.82349927,25.94352783,300600
06-10-2025,25.34339142,26.69123377,25.33355292,26.69123377,271800
07-10-2025,25.16630363,25.58147965,24.99905291,25.34339286,178700
08-10-2025,26.78961563,26.81913112,25.25484564,25.36306724,447900
09-10-2025,26.82897186,28.5211542,26.69123476,27.31104703,765600
10-10-2025,26.03206825,26.69123259,25.4417734,26.68139597,485600
13-10-2025,27.05525208,27.65046717,26.12061534,26.37641068,382700
14-10-2025,27.26185226,27.40942785,26.32820079,26.4157621,386500
15-10-2025,27.49797249,28.44244575,27.32088328,27.7439293,346000
16-10-2025,29.21967316,29.30821777,27.65538751,27.65538751,799200
17-10-2025,27.02573395,29.00322695,26.96670484,28.70807953,446600
20-10-2025,28.09810829,28.10794679,27.08476733,27.15363495,272300
21-10-2025,26.68139839,27.84231308,26.15996922,27.84231308,362300
22-10-2025,26.54366112,26.71583203,26.01239533,26.29770428,230400
23-10-2025,26.88800049,27.10936201,26.57317605,26.9371911,160600
24-10-2025,27.57668114,27.59635626,26.77977964,26.90767824,181200
27-10-2025,27.3208847,28.22108571,27.08476638,27.89150447,328300
28-10-2025,27.07493019,27.86199135,27.05525319,27.11428231,205300
29-10-2025,26.68139839,27.3897534,26.44527818,27.2716933,230600
30-10-2025,26.37641144,26.65680209,26.12061609,26.45511755,177900
31-10-2025,26.15012932,26.40592464,25.86482038,26.34689553,112800
03-11-2025,25.92385101,26.45511681,25.69265099,26.04190924,173100
04-11-2025,24.33004761,25.57950867,24.1726354,25.57950867,315800
05-11-2025,24.43827248,24.74325844,23.72991743,24.56616921,507700
